# %ECSV 0.9
# ---
# datatype:
# - name: sim_ra
#   unit: deg
#   datatype: float64
#   description: Right ascension
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: sim_dec
#   unit: deg
#   datatype: float64
#   description: Declination
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - name: sim_plx
#   unit: mas
#   datatype: float64
#   description: Parallax
#   meta: !!omap
#   - {ucd: pos.parallax.trig}
# - name: distance
#   datatype: float64
#   meta: !!omap
#   - {ucd: pos.parallax.trig}
# - {name: sim_name, datatype: string}
# - {name: sim_sptype, datatype: string}
# - {name: gal_coord_l, unit: deg, datatype: float64}
# - {name: gal_coord_b, unit: deg, datatype: float64}
# - {name: mod_Teff, unit: K, datatype: float64}
# - {name: mod_R, unit: solRad, datatype: float64}
# - {name: mod_M, unit: solMass, datatype: float64}
# - {name: sep_phys, unit: AU, datatype: float64}
# - {name: binary_flag, datatype: bool}
# delimiter: ','
# meta: !!omap
# - {ID: result_1589263939298}
# - {name: result_1589263939298}
# schema: astropy-2.0
sim_ra,sim_dec,sim_plx,distance,sim_name,sim_sptype,gal_coord_l,gal_coord_b,mod_Teff,mod_R,mod_M,sep_phys,binary_flag
5.3317491193017,-45.7464190295317,56.8562,17.588231362630637,CD-46    76,M1V,318.78185706794295,-70.44397360912892,3650.0,0.46,0.47,nan,False
262.16643983387496,-46.89519256840083,219.8012,4.549565698458426,CD-46 11540,M3V,343.00392492504875,-6.7776079443806285,3250.0,0.291,0.26,nan,False
289.1788122355559,-45.8893679257849,59.2783,16.869579593206957,CD-46 12902,M0Vk:,351.80540664505855,-23.30216821508746,3800.0,0.535,0.54,nan,False
203.7976731383623,-48.3571371181726,50.9191,19.638995975969724,CD-47  8428,M1,310.39448664855536,13.879627131673956,3650.0,0.46,0.47,nan,False
263.8067361170942,-48.6808677874086,103.35,9.675858732462506,CD-48 11837,M3V,342.07706211680807,-8.664195865196211,3250.0,0.291,0.26,nan,False
284.781077507636,-48.2744624672461,70.6533,14.153620566909117,CD-48 12818,M4V,348.415303383972,-21.111380805260755,3100.0,0.243,0.18,nan,False
345.8369165484668,-49.7261174867598,51.1232,19.560590886329496,CD-50 13863,M3V,338.12625598548505,-59.36319940272461,3250.0,0.291,0.26,nan,False
175.8325819240052,-51.8405357438257,90.7992,11.013312892624604,CD-51  5974,M1,292.35798141072144,9.627442970519226,3650.0,0.46,0.47,nan,False
189.4675652258073,-52.0014781838977,105.5122,9.47757700057434,CD-51  6859,M3V(e),300.80672269357797,10.814275022208149,3250.0,0.291,0.26,nan,False
329.4216826913129,-51.0061778836273,67.293,14.86038666726108,CD-51 13128,M2Ve,344.76211251673755,-49.55546585758128,3500.0,0.393,0.4,nan,False
257.746474851718,-52.5155114606356,78.3567,12.762150524460575,CD-52  7989,M1V,336.70358122892,-7.583679118946552,3650.0,0.46,0.47,nan,False
42.540562021442,-53.1389691433967,75.7188,13.20675974790937,CD-53   570,M1.5,270.8810443916162,-55.96174055059756,3650.0,0.46,0.47,nan,False
82.73834413698042,-53.51451632293944,55.1877,18.119979633142894,CD-53  1213,M2e,261.0327380711897,-33.27539052263814,3500.0,0.393,0.4,nan,False
99.9068482592655,-55.6096758825019,75.8908,13.176827757778282,CD-55  1514,M0Vk:,264.9000543121576,-23.714256807047693,3800.0,0.535,0.54,nan,False
213.3036382814252,-56.7420591490789,85.7517,11.661576388573055,CD-56  5362,M2V:,314.00801078255154,4.3607947713069715,3500.0,0.393,0.4,nan,False
335.888763051183,-57.2206280782472,52.6817,18.98192351423739,CD-57  8545,M1Vk:,333.510823093512,-50.2050506876612,3650.0,0.46,0.47,nan,False
39.754880834999994,-58.18714442972222,59.37,16.84352366515075,CD-58   538,M0Ve,279.18089138875234,-53.69637845811893,3800.0,0.535,0.54,nan,False
329.8945949085636,-59.7528153848656,86.518,11.558288448646524,CD-60  7821,M2V,332.6794633396478,-46.21740928776039,3500.0,0.393,0.4,nan,False
17.5953370754902,-67.4449857386019,121.4487,8.233929222791186,CD-68    47,M2.5V,300.132363406062,-49.58016773399428,3500.0,0.393,0.4,nan,False
327.2739854772367,-72.10252597659944,60.4905,16.531521478579283,CD-72  1700,M1Ve,319.26958217939534,-38.706389770899946,3650.0,0.46,0.47,nan,False
277.5500256897539,-58.2742994572792,69.5475,14.378662065494806,CPD-58  7400,M1V,336.83208343141365,-20.15383897617278,3650.0,0.46,0.47,nan,False
61.5081764831873,-64.0936079710054,50.6993,19.72413820309156,CPD-64   303,M1e,276.81370079627226,-41.84029199473378,3650.0,0.46,0.47,nan,False
5.483519844208,-31.4060589616923,55.39,18.053800324968407,EGM  95,M1.5,357.55117941832685,-82.27664170298245,3650.0,0.46,0.47,nan,False
71.715534,-11.279887,53.1,18.832391713747647,FBS 0444-113,M3.0V,209.03388945766855,-32.724005365665846,3250.0,0.291,0.26,nan,False
253.206126439161,63.0774439309188,65.667,15.228349094674646,FBS 1652+631,M4.5V,93.28643354098337,37.29621552610958,3100.0,0.243,0.18,nan,False
19.4718778163839,5.4739307266051,55.2084,18.113185674643713,G   2-33,M1V,135.0078953549923,-56.7763838107285,3650.0,0.46,0.47,nan,False
25.8340783709636,4.3216561654833,88.3392,11.320002897920741,G   3-14,M2V,146.62654652726286,-56.14391916403923,3500.0,0.393,0.4,nan,False
50.843410235219,11.6870449098906,58.4512,17.108288623672397,G   5-32,M3.5V,171.48413937067698,-36.48159462055936,3250.0,0.291,0.26,nan,False
51.6873355604959,19.2445153575141,55.2014,18.115482578340405,G   6-7,M4.5V,166.2065406066167,-30.2845627378585,3100.0,0.243,0.18,nan,False
64.3272221133245,8.8227818991376,68.5538,14.587083429364966,G   7-34,M5V,184.57545981988625,-28.549913987074696,3000.0,0.149,0.12,nan,False
56.8370372430761,8.6964198446724,80.6267,12.402839257962933,G   7-4,M5V,179.16514901850164,-34.34249682372611,3000.0,0.149,0.12,nan,False
65.746922492245,25.9873015739779,56.9815,17.549555557505506,G   8-31,M4.0V,171.29361691416003,-16.4338612411933,3100.0,0.243,0.18,nan,False
68.3915143263759,20.746067229402,73.5425,13.597579630825713,G   8-41,M5V,177.1058066593326,-18.029326498626265,3000.0,0.149,0.12,nan,False
129.2831589360513,15.1293127099701,56.1032,17.824295227366708,G   9-11,M3.0Ve,210.5206353904026,30.088238065036922,3250.0,0.291,0.26,nan,False
170.4104006095643,6.1405576593152,50.2385,19.905052897678075,G  10-17,M3.5V,253.391855171679,60.06595542257781,3250.0,0.291,0.26,nan,False
183.5689565813017,0.6239905537118,123.7746,8.079202033373567,G  13-22,M4.5Ve,282.7963375203556,62.034166208916595,3100.0,0.243,0.18,nan,False
189.6969587807254,-4.3214055457925,53.3899,18.730134351253703,G  13-51,M4.26,296.90514604719067,58.40223590608719,3100.0,0.243,0.18,nan,False
225.3337823181829,5.5487608913643,66.687,14.995426394949542,G  15-2,M3.0Ve,3.8828287891102717,52.316060615506814,3250.0,0.291,0.26,nan,False
252.7241197678748,-4.843071555957,55.1623,18.12832314823711,G  17-38,M3.5,13.545275916945457,23.99902324993972,3250.0,0.291,0.26,nan,False
336.761692334539,6.825730409,72.7232,13.750770043122413,G  18-49,M3.5,71.80684828653013,-41.286987967900124,3250.0,0.291,0.26,nan,False
257.96772375,-1.8517563055555557,98.19,10.184336490477646,G  19-15,M3V,19.257476213993183,21.079965153151825,3250.0,0.291,0.26,nan,False
254.2739014244785,-4.3489770909285,115.0339,8.693089602282457,G  19-7,M3.5Ve,14.899736194289616,22.956332099793464,3250.0,0.291,0.26,nan,False
276.0216181112958,1.6878183545460002,57.6593,17.34325598819271,G  21-13,M2.5Ve,31.312852498658373,6.854388415088468,3500.0,0.393,0.4,nan,False
274.0757504278181,1.5242662535701,63.0004,15.872915092602588,G  21-7,M3V,30.26993110486081,8.510288355070944,3250.0,0.291,0.26,nan,False
290.5086275740546,7.0417539530655,94.1932,10.616477622588466,G  22-26,M4V,42.70030006251653,-3.535645624398977,3100.0,0.243,0.18,nan,False
299.5655849725296,2.0376771626014,64.2331,15.568297342024596,G  23-19,M2.5Ve,42.57524512224439,-13.854862969447323,3500.0,0.393,0.4,nan,False
300.9624862646945,5.9956218708113,75.3873,13.264833731941588,G  23-24,M2.5Ve,46.82818276413012,-13.144127967149528,3500.0,0.393,0.4,nan,False
307.4513246532652,9.689052918565,133.8113,7.473210408986387,G  24-16,M4.5V,53.528065735828946,-16.758848274055005,3100.0,0.243,0.18,nan,False
313.3877674043625,10.6172780198084,77.8446,12.846106216744642,G  25-8,M5V,57.756315152944964,-21.12033779174757,3000.0,0.149,0.12,nan,False
323.4547116082717,1.7823652631471,59.4588,16.818368349176236,G  26-14,M4,56.06567414346156,-34.37884825209437,3100.0,0.243,0.18,nan,False
347.0290169318944,3.3289927992945,60.754,16.45982157553412,G  28-39,M0V,79.62138277595749,-50.6454246219087,3800.0,0.535,0.54,nan,False
4.2345690807032,5.1240006589338,56.0716,17.83434037908674,G  31-39,M4V,107.15078483909154,-56.68696458722037,3100.0,0.243,0.18,nan,False
7.164435765341251,-6.663661465345834,74.7749,13.373471579366873,G  31-53,M4.18,107.09208353793213,-68.83194491608288,3100.0,0.243,0.18,nan,False
8.9813362007953,10.4765316335995,69.4698,14.39474419100098,G  32-35,M5V,116.70138723433583,-52.20745306238314,3000.0,0.149,0.12,nan,False
3.9551766210502,13.556199556081,81.8711,12.214322270007365,G  32-5,M4V,109.83063480085954,-48.40742893939352,3100.0,0.243,0.18,nan,False
14.1598878300775,17.4597096481108,54.7079,18.278895735350837,G  32-59,M4,124.69857752687362,-45.394194384875156,3100.0,0.243,0.18,nan,False
4.0673045138449995,19.864019848815,65.2483,15.326069797987074,G  32-7,M4.0V,111.73491842661383,-42.241827593418996,3100.0,0.243,0.18,nan,False
11.0805456194217,12.6174149525121,50.5803,19.770543077047783,G  33-6,M3.5Ve,120.21839871082733,-50.216838069696664,3250.0,0.291,0.26,nan,False
38.40489752591333,24.927136951895555,100.2835,9.971730145038814,G  36-24,M3.5Ve,150.52680520462985,-32.41190273943713,3250.0,0.291,0.26,nan,False
39.1838642618576,22.6739443015271,68.5179,14.594726341583733,G  36-26,M5.0V,152.53526896678804,-34.07431413175856,3000.0,0.149,0.12,nan,False
134.73467,8.4739078,147.66,6.772314777190844,G  41-14,M3.5V,220.1928448168708,32.14334187007847,3250.0,0.291,0.26,nan,False
134.0814410762247,12.663827710175,85.5528,11.68868815515097,G  41-8,M6V,215.36818889511866,33.371979950017334,2710.0,0.129,0.097,nan,False
148.4798858169825,20.946333386675,104.5013,9.569258947017884,G  42-24,M4.0Ve,211.72159261904642,49.20650731997118,3100.0,0.243,0.18,nan,False
147.2091681549979,15.6457978458902,58.349,17.138254297417266,G  43-2,M3.0V,218.48255452958773,46.22447477040907,3250.0,0.291,0.26,nan,False
150.6768555459476,14.9869472567,56.4921,17.701590133841723,G  43-23,M4,221.37163722641625,49.02299607690437,3100.0,0.243,0.18,nan,False
163.0176813371742,13.99758470349861,75.4576,13.252475562435063,G  44-42,M4V,232.17067594517894,59.24353160156393,3100.0,0.243,0.18,nan,False
163.0593730149895,5.9193984038744,71.783,13.93087499825864,G  44-43,M5.40,244.3365905868301,54.60787889694468,3000.0,0.149,0.12,nan,False
165.331938,3.0047603,71.9,13.908205841446453,G  45-27,M5V,250.66571052534664,54.296567958362964,3000.0,0.149,0.12,nan,False
166.4297296363622,10.2359450065938,55.9143,17.88451254866823,G  45-33,M3.0Ve,242.01959470905197,59.91837805324509,3250.0,0.291,0.26,nan,False
130.7176190953969,9.5531042661235,64.5835,15.483831009468362,G  46-2,M2.5Ve,217.0267235461287,29.063965334094455,3500.0,0.393,0.4,nan,False
142.6857710445162,0.3226666886004,100.9992,9.901068523315036,G  48-20,M3.5Ve,233.42464034192028,34.929116235498356,3250.0,0.291,0.26,nan,False
147.7066328318981,1.3037851820047,50.8011,19.68461312845588,G  48-43,M4,235.95683519481076,39.63155529203434,3100.0,0.243,0.18,nan,False
140.2414505604565,3.3684546125251,56.6354,17.65680122326319,G  48-6,M4V,228.70558497955864,34.48520295797062,3100.0,0.243,0.18,nan,False
149.1123196022601,22.6502977664244,54.49,18.351991191044227,G  49-32,M4V,209.4576157166862,50.2588419810367,3100.0,0.243,0.18,nan,False
119.537890970663,7.2837375573376,76.1348,13.134598107567104,G  50-12,M5V,213.95542916253717,18.130122148803714,3000.0,0.149,0.12,nan,False
117.9641062854926,5.5492134229485,67.5288,14.808496522965015,G  50-6,M4.5V,214.85127286147178,15.957389698628157,3100.0,0.243,0.18,nan,False
127.4556367656564,26.7760074370336,279.2901,3.5805064339910366,G  51-15,M6.5Ve,197.01458906490072,32.42081516304456,2710.0,0.129,0.097,nan,False
127.4556367656564,26.7760074370336,279.2901,3.5805064339910366,G  51-15,M6.5Ve,197.01458906490072,32.42081516304456,2710.0,0.129,0.097,nan,False
153.7213946690986,21.3961164223094,54.8665,18.226057794829266,G  54-19,M4.5V,213.3821961577256,54.005452246361465,3100.0,0.243,0.18,nan,False
159.9190179085861,-6.9237504634635,64.1884,15.579138909834175,G  55-35,M2.5,254.99834496974236,43.35330467461405,3500.0,0.393,0.4,nan,False
168.8017273040224,19.4533128410126,53.7278,18.61233849143274,G  56-26,M3.5Ve,226.98339157821886,66.65656103122689,3250.0,0.291,0.26,nan,False
162.2334482524044,22.8900101977353,52.1056,19.191795123748694,G  58-22,M3.5Ve,214.80007429008919,61.993882936506544,3250.0,0.291,0.26,nan,False
198.5243276526797,3.8996810620468,51.2484,19.512804302183095,G  62-18,M3,317.0281194842084,66.14932859758184,3250.0,0.291,0.26,nan,False
199.5072045148629,2.23389077281,74.4454,13.432663401633947,G  62-28,M3.5Ve,318.4048468516907,64.30387071299974,3250.0,0.291,0.26,nan,False
202.3387976400024,11.4407366338468,52.3013,19.119983633294012,G  63-32,M3V,334.3472708761538,71.95979912867051,3250.0,0.291,0.26,nan,False
213.8856242692006,4.6587258584699995,71.114,14.061928734145175,G  65-39,M5.69,348.39034458565305,59.8850411038403,3000.0,0.149,0.12,nan,False
216.2332668264345,8.8876249003001,77.0884,12.972120319010385,G  65-49,M3V,357.77710499846904,61.35317503033123,3250.0,0.291,0.26,nan,False
349.3672834256,19.613078072265,60.6055,16.500152626411793,G  68-5,M2V,94.46965802624848,-38.01050162590968,3500.0,0.393,0.4,nan,False
350.4060349172132,17.2903866866072,94.6489,10.56536314737942,G  68-8,M3.5Ve,94.26089785978627,-40.52834239040353,3250.0,0.291,0.26,nan,False
16.4068595870175,28.492663939809443,79.8408,12.524924599953907,G  69-47,M5.0V,126.70515010274191,-34.27510459342989,3000.0,0.149,0.12,nan,False
15.234876866667918,-4.4490448946247225,80.9235,12.357349842752722,G  70-28,M4.0V,129.0551373924198,-67.20775991463626,3100.0,0.243,0.18,nan,False
35.1927219434352,2.9771063528801,53.3911,18.72971337919616,G  73-45,M6V,162.00287262243987,-52.98101628104099,2710.0,0.129,0.097,nan,False
40.3130711450103,-4.5382844812529,80.9523,12.352953529424118,G  75-35,M4.5V,177.01065323186336,-55.423107297406155,3100.0,0.243,0.18,nan,False
47.2506966639827,10.0237925938832,79.5076,12.577413983065771,G  76-62,M5.0V,169.5616740915276,-40.07879661242117,3000.0,0.149,0.12,nan,False
47.9028769799952,-4.2769264290278,65.4859,15.270462801916137,G  77-29,M3.0,184.81863108981725,-49.51937493481617,3250.0,0.291,0.26,nan,False
50.445513049911,-6.6733937093117,58.04,17.22949689869056,G  77-46,M2V,190.06743676420848,-48.892033830873594,3500.0,0.393,0.4,nan,False
50.5170844804827,2.9429821092254,61.1393,16.356091744589815,G  77-48,M4.5,179.27749833986346,-42.862522362174246,3100.0,0.243,0.18,nan,False
49.3009012994937,45.3728129765918,52.6215,19.00363919690621,G  78-28,M3.0Ve,148.02475388433075,-10.278770807194745,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
56.8472550044897,-1.9722070395246,59.5161,16.80217621786374,G  80-21,M3.0V,189.74845519020693,-40.96887537127149,3250.0,0.291,0.26,nan,False
68.6888724257286,-0.4462503491218,52.0373,19.216984739792416,G  82-33,M4.0V,196.17139737640625,-30.22559917460726,3100.0,0.243,0.18,nan,False
72.7121943990395,22.1226478800901,78.968,12.663357309289838,G  85-19,M5V,178.59038938360752,-14.025186391147988,3000.0,0.149,0.12,nan,False
78.1759441510615,19.6656545396597,82.2587,12.156768828099642,G  85-52,M0V,183.69991008598691,-11.334316463915194,3800.0,0.535,0.54,nan,False
77.6646678513981,29.7799822232345,80.3399,12.447115318789294,G  86-28,M3.0Ve,175.0721399981462,-5.874992055255432,3250.0,0.291,0.26,nan,False
109.0750745965045,33.1528967555168,65.3182,15.309668668150684,G  87-32,M5V,184.77962895352994,19.271161805679583,3000.0,0.149,0.12,nan,False
121.7017154089361,36.7607663161882,56.4409,17.717648017660952,G  90-44,M3.0Ve,184.25825341907776,30.209944878356552,3250.0,0.291,0.26,nan,False
50.75733881263,42.0074582056673,67.699,14.771266931564721,G  95-30,M5V,150.8063871362203,-12.514665720459218,3000.0,0.149,0.12,nan,False
74.0148023174789,43.2321245317648,62.3395,16.04119378564153,G  96-10,M4.0V,162.58889776335758,-0.02856771894735671,3100.0,0.243,0.18,nan,False
77.5920689,48.8422634,72.0,13.88888888888889,G  96-21,M2.5Ve,159.64261846688925,5.3531778995641295,3500.0,0.393,0.4,nan,False
83.3298141403042,44.8163722241016,65.4374,15.28178075534786,G  96-45,M3V,165.20508462132756,6.335133396281398,3250.0,0.291,0.26,nan,False
73.14420297215543,40.706708796508615,73.7864,13.552633005540317,G  96-6,M5V,164.1422407279765,-2.12254012124534,3000.0,0.149,0.12,nan,False
76.0614925102354,11.0566288925832,98.1514,10.1883416843774,G  97-15,M5V,189.89925497051604,-17.839499016971487,3000.0,0.149,0.12,nan,False
83.21625602660625,33.82960765099917,68.3356,14.633660932222735,G  98-7,M3.5V,174.4095393944322,0.3053556298990941,3250.0,0.291,0.26,nan,False
90.0145994200541,2.7065546607807,192.0675,5.206502922149765,G  99-49,M3.5Ve,204.56230915342655,-10.142831629793639,3250.0,0.291,0.26,nan,False
85.10721300000002,24.8021842,97.6,10.245901639344263,G 100-28,M7V,182.91186285438692,-3.155739172777286,2600.0,0.112,0.089,nan,False
89.7220486373486,21.3504357345341,60.7063,16.472754887054556,G 100-50,M5.0V,188.05621323120005,-1.2829668517901924,3000.0,0.149,0.12,nan,False
98.6393246413657,31.5022443961326,52.1421,19.178360672086473,G 103-41,M3.5Ve,182.7940672605082,10.511054080543346,3250.0,0.291,0.26,nan,False
106.9072996782522,48.6870866505499,94.0023,10.638037579931554,G 107-48,M3.5,168.42729642554133,22.579851744512144,3250.0,0.291,0.26,nan,False
110.8120630214749,46.0874126170361,58.9849,16.95349148680425,G 107-65,M1V,171.91828039285048,24.449454324369967,3650.0,0.46,0.47,nan,False
100.5466410109596,3.5812850821402,66.3502,15.071544622322163,G 108-21,M3V,208.69044059470886,-0.42187859282058976,3250.0,0.291,0.26,nan,False
100.5555801979242,3.5919127595088,65.9903,15.153742292427825,G 108-22,M4,208.6850696611894,-0.4090841227465341,3100.0,0.243,0.18,nan,False
106.3012761108248,8.4312121486803,51.4298,19.443979949367876,G 108-52,M2.0Ve,206.95304638765475,6.8753575201342425,3500.0,0.393,0.4,nan,False
104.8700691624025,19.34884943895417,129.0023,7.7517997741125555,G 109-35,M5.0Ve,196.40597023746218,10.401041627910633,3000.0,0.149,0.12,nan,False
109.0823888160354,27.1425100857414,86.8516,11.51389266288704,G 109-55,M3V,190.67520938539073,17.089798041337804,3250.0,0.291,0.26,nan,False
99.0266102122233,11.6175276414775,56.5741,17.67593297993251,G 110-2,M4.5V,200.8565796931953,1.9227090922314283,3100.0,0.243,0.18,nan,False
119.5529244480518,41.3036991255043,113.0897,8.842538268294991,G 111-47,M3.5Ve,178.73045970891155,29.539398048968526,3250.0,0.291,0.26,nan,False
121.7304574967294,42.2925083609392,50.1037,19.95860585146406,G 111-56,M4.0V,177.9497792072216,31.31691744659397,3100.0,0.243,0.18,nan,False
112.1893292913013,-3.2981405314723,85.3378,11.718136628785837,G 112-21,M3V,220.1634912839051,6.765761577831949,3250.0,0.291,0.26,nan,False
113.5732757176314,0.9859076624463,64.0879,15.60356947255254,G 112-27,M2.5Ve,216.9751648072586,9.978175978689562,3500.0,0.393,0.4,nan,False
117.9777977022004,-0.0034049135838888885,107.7759,9.278512172016194,G 112-50,M4.5V,219.95791802986395,13.42035828801772,3100.0,0.243,0.18,nan,False
124.0332559923299,1.3025742335032,111.8419,8.941192880306934,G 113-20,M2.0V,221.73833102625835,19.374678156968873,3500.0,0.393,0.4,nan,False
128.6078575059343,-1.1443206278377,74.6362,13.398324137616866,G 113-46,M3,226.4093250922895,22.175505849554145,3250.0,0.291,0.26,nan,False
135.1353185400642,46.5864165526785,99.1286,10.087906012997257,G 115-42,M4.5V,173.42264921571189,41.13627256312946,3100.0,0.243,0.18,nan,False
139.8289289012211,38.521084544128,51.6411,19.364420974766222,G 115-68,M5V,184.40746170535013,44.64724624124216,3000.0,0.149,0.12,nan,False
139.8293024832366,38.5231510095349,51.7026,19.341387086916328,G 115-69,M5V,184.40457218153404,44.64760631770703,3000.0,0.149,0.12,nan,False
155.00334387257627,28.9535428529575,53.715,18.616773713115517,G 118-51,M3.0V,200.76055180496937,56.679174209218246,3250.0,0.291,0.26,nan,False
162.4401280447695,35.5475387330784,103.1065,9.69870958668949,G 119-36,M5V,187.31973340587052,62.8157712421759,3000.0,0.149,0.12,nan,False
178.2413197696467,24.479335033214902,59.5734,16.786015234987428,G 121-28,M4.5V,221.0545111895008,76.5841063239626,3100.0,0.243,0.18,nan,False
177.74050602427417,48.377378464865004,124.4074,8.038107057940284,G 122-49,M7,147.85052327443367,65.72065263282177,2600.0,0.112,0.089,nan,False
189.1193177181361,35.2002361498232,84.0112,11.903174814786599,G 123-45,M4.5V,143.61223962549133,81.3188140843683,3100.0,0.243,0.18,nan,False
190.7078529613312,41.8964281525108,69.8957,14.307031763041216,G 123-55,M4.0V,129.18255305948318,75.12720616668472,3100.0,0.243,0.18,nan,False
215.313021135701,-1.1221705432622,74.5644,13.411225732387036,G 124-27,M4,343.96529245894124,54.43239464598043,3100.0,0.243,0.18,nan,False
216.9836437604692,-0.3753151465868,57.0757,17.520591074660494,G 124-43,M4.5,347.01649329126934,54.023095159160754,3100.0,0.243,0.18,nan,False
216.9850002682185,-0.3719918000802,57.04,17.53155680224404,G 124-44,M4.5,347.0218095605919,54.024864731393194,3100.0,0.243,0.18,nan,False
221.9799212600487,-3.1598433584133,54.8984,18.21546711743876,G 124-72,M3,350.3329300981329,48.69232258076711,3250.0,0.291,0.26,nan,False
294.6822391816598,33.1932535995496,56.2044,17.7922013223164,G 125-23,M4,67.54965571808752,5.568941368967704,3100.0,0.243,0.18,nan,False
296.4572841321613,32.3871277503608,72.7281,13.749843595529102,G 125-30,M1.5Ve,67.58022528125825,3.8732229025970137,3650.0,0.46,0.47,nan,False
297.1700441907338,35.9214559619814,74.4282,13.435767625711758,G 125-34,M3.5Ve,70.94729026095605,5.127119521451051,3250.0,0.291,0.26,nan,False
326.0332476529006,17.0770316210391,58.5163,17.089255472406833,G 126-30,M4.5,71.68599371836758,-26.62768140935526,3100.0,0.243,0.18,nan,False
326.0376161020988,17.0597080569447,58.3917,17.1257216350954,G 126-31,M4V,71.67513449996555,-26.642625392373674,3100.0,0.243,0.18,nan,False
340.8466483837872,22.1383403241654,50.787,19.690078169610334,G 127-50,M5V,87.63274485300548,-31.814921946106846,3000.0,0.149,0.12,nan,False
341.9753742559181,31.8709931424027,53.9253,18.544171288801362,G 128-3,M3,94.41376070531959,-24.071771839417043,3250.0,0.291,0.26,nan,False
359.4339475905774,23.3046132714098,74.0641,13.501818019796366,G 129-47,M3V,107.24791696445308,-37.926131714550195,3250.0,0.291,0.26,nan,False
355.719778232555,30.822709213243,77.9876,12.822551277382559,G 130-3,M5V,105.97870310517973,-29.78206772265206,3000.0,0.149,0.12,nan,False
355.7762970681117,36.5369831345664,119.7106,8.353479140527238,G 130-4,M4.5V,107.91865470306392,-24.33463154673939,3100.0,0.243,0.18,nan,False
4.7233052685063,27.8138525164334,53.0094,18.864578735092266,G 130-63,M4V,114.19498347819182,-34.50517335218143,3100.0,0.243,0.18,nan,False
6.1453306496504165,30.04153523480028,51.8335,19.292542467709108,G 130-68,M5V,116.04188786822294,-32.47065761129539,3000.0,0.149,0.12,nan,False
356.4562544479869,36.2550490639808,50.4494,19.821841290481157,G 130-9,K4V,108.40860149672821,-24.759400419076734,4540.0,0.737,0.71,nan,False
2.2246671112903,20.840442575717,55.2555,18.09774592574495,G 131-26,M5V,109.7338476979904,-40.93858863020214,3000.0,0.149,0.12,nan,False
5.8666329525517,24.3068360873705,60.0288,16.65867050482435,G 131-62,M4,114.82385451840182,-38.124144269937375,3100.0,0.243,0.18,nan,False
6.335820158137917,22.88641914812111,61.8663,16.163888902358796,G 131-66,M4,115.1256968222865,-39.5894744922126,3100.0,0.243,0.18,nan,False
31.7382747277215,45.1844948569842,51.4705,19.428604734750973,G 134-1,M0V,136.63325530041348,-15.668807626421962,3800.0,0.535,0.54,nan,False
35.5607070195436,45.7003000119579,59.9161,16.690004856791415,G 134-30,M4.5Ve,139.08229776793866,-14.30468254174947,3100.0,0.243,0.18,nan,False
223.4049475502348,11.570143260763,51.2402,19.515926947982248,G 136-27,M5V,10.433111464123764,57.39033432310079,3000.0,0.149,0.12,nan,False
227.52007001645376,19.357633988833335,57.8644,17.28178292698101,G 136-72,M4.27,26.671597111535995,57.33118141080657,3100.0,0.243,0.18,nan,False
240.7122683257092,20.589175072051,99.9043,10.00957916726307,G 137-78,M4V,35.12171443757411,46.00682087244479,3100.0,0.243,0.18,nan,False
242.3177708552186,9.3520957922624,73.8594,13.539238065838608,G 137-84,M3.0V,21.779298075838003,40.15834404486528,3250.0,0.291,0.26,nan,False
247.8960719786671,17.5635718980539,59.4685,16.815625078823242,G 138-37,M4V,34.35754268019658,38.5966984793831,3100.0,0.243,0.18,nan,False
248.1882974531991,12.61277714541,54.0491,18.50169568040911,G 138-39,M3.0Ve,28.742052832182733,36.41540696755329,3250.0,0.291,0.26,nan,False
248.2201702699798,9.8405466137431,65.0471,15.373475527732982,G 138-40,M3.5Ve,25.672188408100972,35.19524492058492,3250.0,0.291,0.26,nan,False
249.0235405397593,8.813683251841,66.083,15.132484905346308,G 138-43,M4V,24.988337000525313,34.02642853210277,3100.0,0.243,0.18,nan,False
251.5572604679936,16.4779971251963,63.4066,15.771228862610517,G 138-64,M3.0Ve,34.69813139132867,34.94169620492907,3250.0,0.291,0.26,nan,False
256.92022590000005,7.3685377999999995,82.0,12.195121951219512,G 139-12,M5V,27.572456763499027,26.395334247363348,3000.0,0.149,0.12,nan,False
257.4698298192363,11.9261188270724,51.9327,19.25569053794623,G 139-17,M4,32.453777431996436,27.878239072871374,3100.0,0.243,0.18,nan,False
